"광주광역시","남자","55~59",7752,191,865,3700,632,1934,430,-
"광주광역시","남자","60~64",7020,343,1387,3321,422,1196,351,-
"광주광역시","남자","65~69",4435,827,800,1908,203,553,144,-
"광주광역시","남자","70~74",2928,727,664,848,78,333,144,134
"광주광역시","남자","75~79",1989,550,424,487,51,265,51,161
"광주광역시","남자","80~84",1247,363,181,251,49,240,27,136
"광주광역시","남자","85세 이상",779,249,115,151,14,142,9,99
"광주광역시","여자","합계",97131,13640,9719,26950,10894,25712,4138,6078
"광주광역시","여자","20세 미만",1530,-,40,527,162,801,-,-
"광주광역시","여자","20~24",10434,-,39,1612,1661,6892,230,-
"광주광역시","여자","25~29",10538,-,64,1724,1778,6275,697,-
"광주광역시","여자","30~34",6380,-,44,1024,1426,3242,644,-
"광주광역시","여자","35~39",5410,-,79,1376,1413,2064,478,-
"광주광역시","여자","40~44",4665,-,185,1530,1163,1308,479,-
"광주광역시","여자","45~49",5185,-,188,2362,960,1269,406,-
"광주광역시","여자","50~54",5935,55,522,2921,735,1204,498,-
"광주광역시","여자","55~59",7548,199,1313,4002,695,1035,304,-
"광주광역시","여자","60~64",8660,560,2139,4549,419,704,289,-
"광주광역시","여자","65~69",7406,2085,1792,2792,274,401,62,-
"광주광역시","여자","70~74",7294,3181,1608,1237,134,300,44,790
"광주광역시","여자","75~79",7121,3411,1024,798,59,112,4,1713
"광주광역시","여자","80~84",5410,2527,457,364,15,73,3,1971
"광주광역시","여자","85세 이상",3615,1622,225,132,-,32,-,1604
"대전광역시","계","합계",228842,17439,15816,60236,29036,80954,19200,6161
"대전광역시","계","20세 미만",7850,-,87,1894,1959,3910,-,-
"대전광역시","계","20~24",35082,-,153,4641,6267,22900,1121,-
"대전광역시","계","25~29",32800,-,94,4559,5673,18113,4361,-
"대전광역시","계","30~34",21864,-,98,3416,3478,10990,3882,-
"대전광역시","계","35~39",15705,-,201,3783,2903,6443,2375,-
"대전광역시","계","40~44",12747,-,245,3925,2678,4227,1672,-
"대전광역시","계","45~49",14219,92,533,6062,1879,4043,1610,-
"대전광역시","계","50~54",14613,131,1093,7084,1396,3645,1264,-
"대전광역시","계","55~59",15647,494,2294,7606,1146,2918,1189,-
"대전광역시","계","60~64",16701,1076,3837,8562,859,1611,756,-
"대전광역시","계","65~69",12595,3413,2935,4510,437,832,468,-
"대전광역시","계","70~74",9846,3814,1934,2096,149,584,231,1038
"대전광역시","계","75~79",8534,3786,1366,1036,110,367,154,1715
"대전광역시","계","80~84",6339,2796,548,683,57,233,55,1967
"대전광역시","계","85세 이상",4300,1837,398,379,45,138,62,1441
"대전광역시","남자","합계",116257,3805,6200,31338,14850,47398,12110,556
"대전광역시","남자","20세 미만",3804,-,65,1058,854,1827,-,-
"대전광역시","남자","20~24",16480,-,62,2445,2328,11088,557,-
"대전광역시","남자","25~29",19139,-,61,2776,2917,10576,2809,-
"대전광역시","남자","30~34",14274,-,65,2119,2045,7455,2590,-
"대전광역시","남자","35~39",10008,-,135,2208,1805,4296,1564,-
"대전광역시","남자","40~44",7989,-,169,2370,1595,2864,991,-
"대전광역시","남자","45~49",8728,92,390,3502,1075,2742,927,-
"대전광역시","남자","50~54",8413,85,601,3963,725,2282,757,-
"대전광역시","남자","55~59",7979,184,1055,3576,558,1872,734,-
"대전광역시","남자","60~64",7373,314,1422,3576,551,1049,461,-
"대전광역시","남자","65~69",4730,931,907,1889,233,454,316,-
"대전광역시","남자","70~74",3081,776,585,945,72,354,160,189
"대전광역시","남자","75~79",2008,621,383,461,55,246,137,105
"대전광역시","남자","80~84",1360,471,170,282,25,203,45,164
"대전광역시","남자","85세 이상",891,331,130,168,12,90,62,98
"대전광역시","여자","합계",112585,13634,9616,28898,14186,33556,7090,5605
"대전광역시","여자","20세 미만",4046,-,22,836,1105,2083,-,-
"대전광역시","여자","20~24",18602,-,91,2196,3939,11812,564,-
"대전광역시","여자","25~29",13661,-,33,1783,2756,7537,1552,-
"대전광역시","여자","30~34",7590,-,33,1297,1433,3535,1292,-
"대전광역시","여자","35~39",5697,-,66,1575,1098,2147,811,-
"대전광역시","여자","40~44",4758,-,76,1555,1083,1363,681,-
"대전광역시","여자","45~49",5491,-,143,2560,804,1301,683,-
"대전광역시","여자","50~54",6200,46,492,3121,671,1363,507,-
"대전광역시","여자","55~59",7668,310,1239,4030,588,1046,455,-
"대전광역시","여자","60~64",9328,762,2415,4986,308,562,295,-
"대전광역시","여자","65~69",7865,2482,2028,2621,204,378,152,-
"대전광역시","여자","70~74",6765,3038,1349,1151,77,230,71,849
"대전광역시","여자","75~79",6526,3165,983,575,55,121,17,1610
"대전광역시","여자","80~84",4979,2325,378,401,32,30,10,1803
"대전광역시","여자","85세 이상",3409,1506,268,211,33,48,-,1343
"울산광역시","계","합계",122848,11515,12451,45939,16315,27764,4558,4306
"울산광역시","계","20세 미만",540,-,33,318,73,116,-,-
"울산광역시","계","20~24",5539,-,69,1625,1126,2530,189,-
"울산광역시","계","25~29",12167,-,63,2663,3249,5416,776,-
"울산광역시","계","30~34",10970,-,89,2379,2674,5163,665,-
"울산광역시","계","35~39",9900,-,184,3040,2526,3547,603,-
"울산광역시","계","40~44",9416,-,245,3896,1989,2796,490,-
"울산광역시","계","45~49",10769,9,349,5854,1729,2263,565,-
"울산광역시","계","50~54",11342,108,877,6575,1118,2242,422,-
"울산광역시","계","55~59",12058,289,1920,6945,804,1755,345,-
"울산광역시","계","60~64",12760,996,3240,6592,595,1014,323,-
"울산광역시","계","65~69",9453,2614,2407,3621,242,462,107,-
"울산광역시","계","70~74",6818,2635,1540,1377,133,252,60,821
"울산광역시","계","75~79",5296,2445,804,672,21,144,11,1199
"울산광역시","계","80~84",3670,1549,458,264,19,54,2,1324
"울산광역시","계","85세 이상",2150,870,173,118,17,10,-,962
"울산광역시","남자","합계",68070,2369,4842,27540,11237,18823,2857,402
"울산광역시","남자","20세 미만",369,-,33,223,56,57,-,-
"울산광역시","남자","20~24",3010,-,43,990,667,1240,70,-
"울산광역시","남자","25~29",8019,-,44,2015,2209,3226,525,-
"울산광역시","남자","30~34",7992,-,53,1869,1939,3738,393,-
"울산광역시","남자","35~39",7273,-,127,2166,1903,2722,355,-
"울산광역시","남자","40~44",6643,-,161,2692,1450,2057,283,-
"울산광역시","남자","45~49",7119,9,272,3833,1123,1494,388,-
"울산광역시","남자","50~54",7044,95,443,3905,703,1621,277,-
"울산광역시","남자","55~59",6485,136,698,3651,516,1258,226,-
"울산광역시","남자","60~64",5937,315,1144,3145,394,719,220,-
"울산광역시","남자","65~69",3655,603,776,1718,150,337,71,-
"울산광역시","남자","70~74",2225,455,555,761,82,192,42,138
"울산광역시","남자","75~79",1250,374,249,377,16,111,5,118
"울산광역시","남자","80~84",699,238,186,132,12,45,2,84
"울산광역시","남자","85세 이상",350,144,58,63,17,6,-,62
"울산광역시","여자","합계",54778,9146,7609,18399,5078,8941,1701,3904
"울산광역시","여자","20세 미만",171,-,-,95,17,59,-,-
"울산광역시","여자","20~24",2529,-,26,635,459,1290,119,-
"울산광역시","여자","25~29",4148,-,19,648,1040,2190,251,-
"울산광역시","여자","30~34",2978,-,36,510,735,1425,272,-
"울산광역시","여자","35~39",2627,-,57,874,623,825,248,-
"울산광역시","여자","40~44",2773,-,84,1204,539,739,207,-
"울산광역시","여자","45~49",3650,-,77,2021,606,769,177,-
"울산광역시","여자","50~54",4298,13,434,2670,415,621,145,-
"울산광역시","여자","55~59",5573,153,1222,3294,288,497,119,-
"울산광역시","여자","60~64",6823,681,2096,3447,201,295,103,-
"울산광역시","여자","65~69",5798,2011,1631,1903,92,125,36,-
"울산광역시","여자","70~74",4593,2180,985,616,51,60,18,683
"울산광역시","여자","75~79",4046,2071,555,295,5,33,6,1081
"울산광역시","여자","80~84",2971,1311,272,132,7,9,-,1240
"울산광역시","여자","85세 이상",1800,726,115,55,-,4,-,900
"세종특별자치시","계","합계",43577,2303,1616,7644,6231,19275,5362,1146
"세종특별자치시","계","20세 미만",1330,-,8,158,722,442,-,-
"세종특별자치시","계","20~24",6881,-,13,486,2003,4290,89,-
"세종특별자치시","계","25~29",6623,-,23,463,769,4553,815,-
"세종특별자치시","계","30~34",5478,-,18,328,600,3445,1087,-
"세종특별자치시","계","35~39",3855,-,2,473,652,1957,771,-
"세종특별자치시","계","40~44",3072,-,4,499,476,1396,697,-
"세종특별자치시","계","45~49",3017,-,63,867,355,1107,625,-
"세종특별자치시","계","50~54",2825,6,97,960,225,880,657,-
"세종특별자치시","계","55~59",2535,48,231,1129,229,565,333,-
"세종특별자치시","계","60~64",2321,122,464,1188,87,267,193,-
"세종특별자치시","계","65~69",1686,465,271,654,76,180,40,-
"세종특별자치시","계","70~74",1274,529,203,251,15,135,35,106
"세종특별자치시","계","75~79",1117,464,143,107,11,34,20,338
"세종특별자치시","계","80~84",891,410,43,42,11,9,-,376
"세종특별자치시","계","85세 이상",672,259,33,39,-,15,-,326
"세종특별자치시","남자","합계",22724,483,723,4113,3329,11209,2752,115
"세종특별자치시","남자","20세 미만",669,-,-,57,385,227,-,-
"세종특별자치시","남자","20~24",3297,-,7,242,899,2127,22,-
"세종특별자치시","남자","25~29",3688,-,23,371,460,2494,340,-
"세종특별자치시","남자","30~34",3489,-,14,267,424,2247,537,-
"세종특별자치시","남자","35~39",2426,-,2,295,398,1263,468,-
"세종특별자치시","남자","40~44",1841,-,4,371,282,882,302,-
"세종특별자치시","남자","45~49",1745,-,45,466,195,676,363,-
"세종특별자치시","남자","50~54",1574,1,70,508,107,560,328,-
"세종특별자치시","남자","55~59",1317,18,105,540,82,357,215,-
"세종특별자치시","남자","60~64",1033,49,206,474,50,146,108,-
"세종특별자치시","남자","65~69",655,95,85,305,18,123,29,-
"세종특별자치시","남자","70~74",400,93,69,120,15,69,20,14
"세종특별자치시","남자","75~79",287,68,67,48,11,21,20,52
"세종특별자치시","남자","80~84",169,93,12,25,3,2,-,34
"세종특별자치시","남자","85세 이상",134,66,14,24,-,15,-,15
"세종특별자치시","여자","합계",20853,1820,893,3531,2902,8066,2610,1031
"세종특별자치시","여자","20세 미만",661,-,8,101,337,215,-,-
"세종특별자치시","여자","20~24",3584,-,6,244,1104,2163,67,-
"세종특별자치시","여자","25~29",2935,-,-,92,309,2059,475,-
"세종특별자치시","여자","30~34",1989,-,4,61,176,1198,550,-
"세종특별자치시","여자","35~39",1429,-,-,178,254,694,303,-
"세종특별자치시","여자","40~44",1231,-,-,128,194,514,395,-
"세종특별자치시","여자","45~49",1272,-,18,401,160,431,262,-
"세종특별자치시","여자","50~54",1251,5,27,452,118,320,329,-
"세종특별자치시","여자","55~59",1218,30,126,589,147,208,118,-
"세종특별자치시","여자","60~64",1288,73,258,714,37,121,85,-
"세종특별자치시","여자","65~69",1031,370,186,349,58,57,11,-
"세종특별자치시","여자","70~74",874,436,134,131,-,66,15,92
"세종특별자치시","여자","75~79",830,396,76,59,-,13,-,286
"세종특별자치시","여자","80~84",722,317,31,17,8,7,-,342
"세종특별자치시","여자","85세 이상",538,193,19,15,-,-,-,311
"경기도","계","합계",1406010,110380,113657,483013,186870,399255,76967,35868
"경기도","계","20세 미만",8710,-,226,3415,2089,2980,-,-
"경기도","계","20~24",71325,-,412,17087,16930,35762,1134,-
"경기도","계","25~29",165901,-,788,31549,35297,85960,12307,-
"경기도","계","30~34",147266,-,944,26931,29883,74918,14590,-
"경기도","계","35~39",124823,-,1741,35700,27646,49093,10643,-
"경기도","계","40~44",109713,-,2172,40794,22349,36076,8322,-
"경기도","계","45~49",119770,294,4092,58079,17965,30269,9071,-
"경기도","계","50~54",118136,938,8490,64755,12075,25457,6421,-
"경기도","계","55~59",121372,2949,16799,65791,9175,21362,5296,-
"경기도","계","60~64",122173,7111,25229,64565,6477,14395,4396,-
"경기도","계","65~69",89745,19455,20089,36135,3155,8648,2263,-
"경기도","계","70~74",71100,23441,14574,18453,1794,6042,1133,5663
"경기도","계","75~79",60832,24389,9663,10629,1019,4291,687,10154
"경기도","계","80~84",45389,19212,5769,5755,633,2536,439,11045
"경기도","계","85세 이상",29755,12591,2669,3375,383,1466,265,9006
"경기도","남자","합계",758076,24908,48839,275004,112378,249256,44094,3597
"경기도","남자","20세 미만",3776,-,105,1642,630,1399,-,-
"경기도","남자","20~24",32145,-,212,9248,6905,15422,358,-
"경기도","남자","25~29",99420,-,468,20764,20591,50697,6900,-
"경기도","남자","30~34",100520,-,518,18572,19848,52231,9351,-
"경기도","남자","35~39",84639,-,1153,24195,18662,34470,6159,-
"경기도","남자","40~44",72288,-,1587,26993,14815,24558,4335,-
"경기도","남자","45~49",77270,214,2980,37655,11372,19969,5080,-
"경기도","남자","50~54",72926,617,5289,39859,7494,16223,3444,-
"경기도","남자","55~59",67432,1538,8362,35394,5655,13535,2948,-
"경기도","남자","60~64",57891,2960,10404,29670,3523,8698,2636,-
"경기도","남자","65~69",35917,5712,7490,15348,1425,4690,1252,-
"경기도","남자","70~74",23000,5047,4846,7771,752,2875,655,1054
"경기도","남자","75~79",15256,3992,2788,4374,348,2225,449,1080
"경기도","남자","80~84",9656,2759,1721,2387,236,1385,328,840
"경기도","남자","85세 이상",5940,2069,916,1132,122,879,199,623
"경기도","여자","합계",647934,85472,64818,208009,74492,149999,32873,32271
"경기도","여자","20세 미만",4934,-,121,1773,1459,1581,-,-
"경기도","여자","20~24",39180,-,200,7839,10025,20340,776,-
"경기도","여자","25~29",66481,-,320,10785,14706,35263,5407,-
"경기도","여자","30~34",46746,-,426,8359,10035,22687,5239,-
"경기도","여자","35~39",40184,-,588,11505,8984,14623,4484,-
"경기도","여자","40~44",37425,-,585,13801,7534,11518,3987,-
"경기도","여자","45~49",42500,80,1112,20424,6593,10300,3991,-
"경기도","여자","50~54",45210,321,3201,24896,4581,9234,2977,-
"경기도","여자","55~59",53940,1411,8437,30397,3520,7827,2348,-
"경기도","여자","60~64",64282,4151,14825,34895,2954,5697,1760,-
"경기도","여자","65~69",53828,13743,12599,20787,1730,3958,1011,-
"경기도","여자","70~74",48100,18394,9728,10682,1042,3167,478,4609
"경기도","여자","75~79",45576,20397,6875,6255,671,2066,238,9074
"경기도","여자","80~84",35733,16453,4048,3368,397,1151,111,10205
"경기도","여자","85세 이상",23815,10522,1753,2243,261,587,66,8383
"강원도","계","합계",231371,30151,21497,67164,21456,64937,11206,14960
"강원도","계","20세 미만",3110,-,78,892,342,1798,-,-
"강원도","계","20~24",23355,-,29,2950,3168,16940,268,-
"강원도","계","25~29",19192,-,40,2528,3318,11823,1483,-
"강원도","계","30~34",13660,-,102,2030,2252,7927,1349,-
"강원도","계","35~39",11306,-,215,2687,2363,4850,1191,-
"강원도","계","40~44",11296,-,263,3977,2116,3808,1132,-
"강원도","계","45~49",14512,59,652,6601,2142,3743,1315,-
"강원도","계","50~54",18255,183,1442,8893,1921,4517,1299,-
"강원도","계","55~59",22059,653,3460,10923,1717,4023,1283,-
"강원도","계","60~64",24382,1891,5246,12653,1128,2484,980,-
"강원도","계","65~69",18579,5395,3662,7189,570,1203,560,-
"강원도","계","70~74",14964,6280,2533,2884,231,817,195,2024
"강원도","계","75~79",15634,7309,2021,1573,106,501,79,4045
"강원도","계","80~84",12578,5332,1202,912,57,325,60,4690
"강원도","계","85세 이상",8489,3049,552,472,25,178,12,4201
"강원도","남자","합계",115678,6813,9359,36931,12720,41862,6745,1248
"강원도","남자","20세 미만",1893,-,47,396,213,1237,-,-
"강원도","남자","20~24",12706,-,6,1589,1387,9648,76,-
"강원도","남자","25~29",12152,-,13,1783,2130,7423,803,-
"강원도","남자","30~34",8952,-,59,1465,1336,5193,899,-
"강원도","남자","35~39",7364,-,106,1728,1569,3297,664,-
"강원도","남자","40~44",7266,-,138,2477,1389,2601,661,-
"강원도","남자","45~49",9097,45,487,3939,1325,2550,751,-
"강원도","남자","50~54",11010,91,811,5097,1184,3130,697,-
"강원도","남자","55~59",12130,309,1532,5650,1019,2825,795,-
"강원도","남자","60~64",12228,657,2307,6158,643,1811,652,-
"강원도","남자","65~69",8091,1515,1548,3354,295,890,489,-
"강원도","남자","70~74",5051,1279,949,1668,123,551,140,341
"강원도","남자","75~79",3761,1434,693,858,57,338,60,321
"강원도","남자","80~84",2482,902,443,511,33,233,47,313
"강원도","남자","85세 이상",1495,581,220,258,17,135,11,273
"강원도","여자","합계",115693,23338,12138,30233,8736,23075,4461,13712
"강원도","여자","20세 미만",1217,-,31,496,129,561,-,-
"강원도","여자","20~24",10649,-,23,1361,1781,7292,192,-
"강원도","여자","25~29",7040,-,27,745,1188,4400,680,-
"강원도","여자","30~34",4708,-,43,565,916,2734,450,-
"강원도","여자","35~39",3942,-,109,959,794,1553,527,-
"강원도","여자","40~44",4030,-,125,1500,727,1207,471,-
"강원도","여자","45~49",5415,14,165,2662,817,1193,564,-
"강원도","여자","50~54",7245,92,631,3796,737,1387,602,-
"강원도","여자","55~59",9929,344,1928,5273,698,1198,488,-
"강원도","여자","60~64",12154,1234,2939,6495,485,673,328,-
"강원도","여자","65~69",10488,3880,2114,3835,275,313,71,-
"강원도","여자","70~74",9913,5001,1584,1216,108,266,55,1683
"강원도","여자","75~79",11873,5875,1328,715,49,163,19,3724
"강원도","여자","80~84",10096,4430,759,401,24,92,13,4377
"강원도","여자","85세 이상",6994,2468,332,214,8,43,1,3928
"충청북도","계","합계",236208,28476,18957,72702,26700,64647,10417,14309
"충청북도","계","20세 미만",4090,-,74,1529,234,2253,-,-
"충청북도","계","20~24",22676,-,90,3845,3198,15213,330,-
"충청북도","계","25~29",26658,-,82,4523,6079,14069,1905,-
"충청북도","계","30~34",18521,-,117,3373,4111,9220,1700,-
"충청북도","계","35~39",14585,-,296,4778,3168,5176,1167,-
"충청북도","계","40~44",12949,-,420,5242,2566,3836,885,-
"충청북도","계","45~49",15312,73,721,7825,2209,3472,1012,-
"충청북도","계","50~54",17924,157,1363,9836,1917,3568,1083,-
"충청북도","계","55~59",20327,713,3207,10696,1475,3358,878,-
"충청북도","계","60~64",21150,1827,4770,11091,892,1890,680,-
"충청북도","계","65~69",16282,5253,3366,5529,499,1198,437,-
"충청북도","계","70~74",12642,5779,1938,2272,167,592,228,1666
"충청북도","계","75~79",13505,6447,1463,1106,91,369,69,3960
"충청북도","계","80~84",11514,5005,720,684,68,309,26,4702
"충청북도","계","85세 이상",8073,3222,330,373,26,124,17,3981
"충청북도","남자","합계",122465,6956,8401,40691,17412,41765,5956,1284
"충청북도","남자","20세 미만",2026,-,24,806,103,1093,-,-
"충청북도","남자","20~24",11581,-,50,2109,1535,7801,86,-
"충청북도","남자","25~29",17590,-,43,2997,4351,9223,976,-
"충청북도","남자","30~34",12866,-,74,2385,2973,6495,939,-
"충청북도","남자","35~39",9845,-,208,3005,2205,3806,621,-
"충청북도","남자","40~44",8591,-,303,3320,1747,2729,492,-
"충청북도","남자","45~49",9681,40,530,4647,1370,2464,630,-
"충청북도","남자","50~54",10754,81,715,5596,1227,2480,655,-
"충청북도","남자","55~59",11137,335,1379,5520,897,2462,544,-
"충청북도","남자","60~64",10236,680,1994,5242,542,1330,448,-
"충청북도","남자","65~69",6830,1518,1312,2554,263,864,319,-
"충청북도","남자","70~74",4149,1304,706,1261,101,370,162,245
"충청북도","남자","75~79",3244,1251,641,606,41,279,49,377
"충청북도","남자","80~84",2421,1048,274,411,37,261,21,369
"충청북도","남자","85세 이상",1514,699,148,232,20,108,14,293
"충청북도","여자","합계",113743,21520,10556,32011,9288,22882,4461,13025
"충청북도","여자","20세 미만",2064,-,50,723,131,1160,-,-
"충청북도","여자","20~24",11095,-,40,1736,1663,7412,244,-
"충청북도","여자","25~29",9068,-,39,1526,1728,4846,929,-
"충청북도","여자","30~34",5655,-,43,988,1138,2725,761,-
"충청북도","여자","35~39",4740,-,88,1773,963,1370,546,-
"충청북도","여자","40~44",4358,-,117,1922,819,1107,393,-
"충청북도","여자","45~49",5631,33,191,3178,839,1008,382,-
"충청북도","여자","50~54",7170,76,648,4240,690,1088,428,-
"충청북도","여자","55~59",9190,378,1828,5176,578,896,334,-
"충청북도","여자","60~64",10914,1147,2776,5849,350,560,232,-
"충청북도","여자","65~69",9452,3735,2054,2975,236,334,118,-
"충청북도","여자","70~74",8493,4475,1232,1011,66,222,66,1421
"충청북도","여자","75~79",10261,5196,822,500,50,90,20,3583
"충청북도","여자","80~84",9093,3957,446,273,31,48,5,4333
"충청북도","여자","85세 이상",6559,2523,182,141,6,16,3,3688
"충청남도","계","합계",304973,37592,23668,97611,34290,77101,11369,23342
"충청남도","계","20세 미만",4912,-,101,1445,732,2634,-,-
"충청남도","계","20~24",26810,-,152,4965,3773,17554,366,-
"충청남도","계","25~29",30885,-,175,7251,6618,15162,1679,-
"충청남도","계","30~34",25522,-,192,6138,6068,11488,1636,-
"충청남도","계","35~39",20646,-,317,7190,4870,7004,1265,-
"충청남도","계","40~44",18007,-,450,7762,3539,5231,1025,-
"충청남도","계","45~49",20237,95,833,11098,2566,4440,1205,-
"충청남도","계","50~54",22102,192,1735,12267,2270,4354,1284,-
"충청남도","계","55~59",25582,971,3801,13881,1684,4019,1226,-
"충청남도","계","60~64",25799,2325,5590,13454,1193,2345,892,-
"충청남도","계","65~69",20045,6447,4420,7046,578,1182,372,-
"충청남도","계","70~74",17619,8177,2794,2692,197,776,244,2739
"충청남도","계","75~79",17741,8042,1638,1241,127,496,117,6080
"충청남도","계","80~84",16295,6761,948,756,24,240,38,7528
"충청남도","계","85세 이상",12771,4582,522,425,51,176,20,6995
"충청남도","남자","합계",159737,9571,11165,57075,23558,49233,7158,1977
"충청남도","남자","20세 미만",2211,-,47,714,306,1144,-,-
"충청남도","남자","20~24",12101,-,66,2667,1841,7411,116,-
"충청남도","남자","25~29",19786,-,125,4534,4622,9572,933,-
"충청남도","남자","30~34",18321,-,110,4159,4568,8449,1035,-
"충청남도","남자","35~39",15170,-,199,4861,3814,5461,835,-
"충청남도","남자","40~44",12843,-,274,5116,2631,4154,668,-
"충청남도","남자","45~49",13567,67,539,7106,1803,3285,767,-
"충청남도","남자","50~54",13778,121,1025,7276,1513,3013,830,-
"충청남도","남자","55~59",14652,465,1780,7667,1043,2901,796,-
"충청남도","남자","60~64",13074,883,2547,6534,790,1727,593,-
"충청남도","남자","65~69",8591,1764,1931,3441,362,832,261,-
"충청남도","남자","70~74",5905,2004,1149,1521,138,560,177,356
"충청남도","남자","75~79",4169,1703,647,721,61,398,108,531
"충청남도","남자","80~84",3183,1460,463,487,15,190,27,541
"충청남도","남자","85세 이상",2386,1104,263,271,51,136,12,549
"충청남도","여자","합계",145236,28021,12503,40536,10732,27868,4211,21365
"충청남도","여자","20세 미만",2701,-,54,731,426,1490,-,-
"충청남도","여자","20~24",14709,-,86,2298,1932,10143,250,-
"충청남도","여자","25~29",11099,-,50,2717,1996,5590,746,-
"충청남도","여자","30~34",7201,-,82,1979,1500,3039,601,-
"충청남도","여자","35~39",5476,-,118,2329,1056,1543,430,-
"충청남도","여자","40~44",5164,-,176,2646,908,1077,357,-
"충청남도","여자","45~49",6670,28,294,3992,763,1155,438,-
"충청남도","여자","50~54",8324,71,710,4991,757,1341,454,-
"충청남도","여자","55~59",10930,506,2021,6214,641,1118,430,-
"충청남도","여자","60~64",12725,1442,3043,6920,403,618,299,-
"충청남도","여자","65~69",11454,4683,2489,3605,216,350,111,-
"충청남도","여자","70~74",11714,6173,1645,1171,59,216,67,2383
"충청남도","여자","75~79",13572,6339,991,520,66,98,9,5549
"충청남도","여자","80~84",13112,5301,485,269,9,50,11,6987
"충청남도","여자","85세 이상",10385,3478,259,154,-,40,8,6446
"전라북도","계","합계",255269,34770,23080,74033,22242,65446,10357,25341
"전라북도","계","20세 미만",3667,-,153,1273,332,1909,-,-
"전라북도","계","20~24",21885,-,38,3312,2965,15355,215,-
"전라북도","계","25~29",21128,-,115,3706,3368,12487,1452,-
"전라북도","계","30~34",15539,-,190,2996,2429,8347,1577,-
"전라북도","계","35~39",13402,-,253,3862,2801,5372,1114,-
"전라북도","계","40~44",13171,-,466,5017,2467,4285,936,-
"전라북도","계","45~49",16426,32,728,7987,2442,4167,1070,-
"전라북도","계","50~54",18814,243,1650,9620,1912,4243,1146,-
"전라북도","계","55~59",21310,712,3380,10968,1316,3833,1101,-
"전라북도","계","60~64",23174,1842,5202,11751,1116,2369,894,-
"전라북도","계","65~69",19255,5863,4140,7077,556,1228,391,-
"전라북도","계","70~74",19054,8196,2863,3174,326,812,245,3438
"전라북도","계","75~79",18834,7763,2072,1669,99,460,101,6670
"전라북도","계","80~84",16847,6224,1236,1028,71,315,73,7900
"전라북도","계","85세 이상",12763,3895,594,593,42,264,42,7333
"전라북도","남자","합계",121764,8015,10298,41761,13178,40576,6176,1760
"전라북도","남자","20세 미만",2075,-,126,772,99,1078,-,-
"전라북도","남자","20~24",11500,-,7,1854,1448,8165,26,-
"전라북도","남자","25~29",12367,-,64,2309,2089,7142,763,-
"전라북도","남자","30~34",10214,-,109,2073,1581,5595,856,-
"전라북도","남자","35~39",9055,-,151,2642,1789,3790,683,-
"전라북도","남자","40~44",8829,-,326,3321,1616,2991,575,-
"전라북도","남자","45~49",10753,24,487,5224,1595,2738,685,-
"전라북도","남자","50~54",11493,135,866,5858,1079,2879,676,-
"전라북도","남자","55~59",11798,373,1667,5787,713,2574,684,-
"전라북도","남자","60~64",11212,717,2262,5471,633,1560,569,-
"전라북도","남자","65~69",7851,1681,1750,3115,292,722,291,-
"전라북도","남자","70~74",5887,1882,1022,1633,141,567,187,455
"전라북도","남자","75~79",3779,1359,748,822,40,326,75,409
"전라북도","남자","80~84",2867,1062,489,535,41,241,64,435
"전라북도","남자","85세 이상",2084,782,224,345,22,208,42,461
"전라북도","여자","합계",133505,26755,12782,32272,9064,24870,4181,23581
"전라북도","여자","20세 미만",1592,-,27,501,233,831,-,-
"전라북도","여자","20~24",10385,-,31,1458,1517,7190,189,-
"전라북도","여자","25~29",8761,-,51,1397,1279,5345,689,-
"전라북도","여자","30~34",5325,-,81,923,848,2752,721,-
"전라북도","여자","35~39",4347,-,102,1220,1012,1582,431,-
"전라북도","여자","40~44",4342,-,140,1696,851,1294,361,-
"전라북도","여자","45~49",5673,8,241,2763,847,1429,385,-
"전라북도","여자","50~54",7321,108,784,3762,833,1364,470,-
"전라북도","여자","55~59",9512,339,1713,5181,603,1259,417,-
"전라북도","여자","60~64",11962,1125,2940,6280,483,809,325,-
"전라북도","여자","65~69",11404,4182,2390,3962,264,506,100,-
"전라북도","여자","70~74",13167,6314,1841,1541,185,245,58,2983
"전라북도","여자","75~79",15055,6404,1324,847,59,134,26,6261
"전라북도","여자","80~84",13980,5162,747,493,30,74,9,7465
"전라북도","여자","85세 이상",10679,3113,370,248,20,56,-,6872
"전라남도","계","합계",256633,44191,23573,72049,23675,47911,7880,37354
"전라남도","계","20세 미만",2386,-,224,1111,312,739,-,-
"전라남도","계","20~24",12595,-,124,2943,2553,6860,115,-
"전라남도","계","25~29",16345,-,107,2600,3380,9543,715,-
"전라남도","계","30~34",12926,-,135,2556,2563,6772,900,-
"전라남도","계","35~39",12505,-,228,3704,2978,4736,859,-
"전라남도","계","40~44",12310,-,298,4618,2900,3645,849,-
"전라남도","계","45~49",15922,53,707,7975,2633,3614,940,-
"전라남도","계","50~54",19413,247,1761,10412,2081,3848,1064,-
"전라남도","계","55~59",22648,830,3859,11477,1868,3433,1181,-
"전라남도","계","60~64",24469,2230,5655,12551,1212,2186,635,-
"전라남도","계","65~69",20765,7198,4377,6997,654,1170,369,-
"전라남도","계","70~74",21347,10402,2754,2493,339,720,174,4465
"전라남도","계","75~79",24219,10526,1758,1336,120,316,42,10121
"전라남도","계","80~84",22384,8218,1050,887,44,179,20,11986
"전라남도","계","85세 이상",16399,4487,536,389,38,150,17,10782
